"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"637",10863690,"JA169961","02/27/2017 07:00:00 PM","107XX S HOXIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",434,4,10,51,"07",1195226,1834243,2017,"02/10/2018 03:50:01 PM",41.700068791,-87.560771922,"(41.700068791, -87.560771922)"
"638",10863721,"JA169967","02/27/2017 09:00:00 PM","001XX E 49TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",224,2,3,38,"07",1178118,1872572,2017,"02/10/2018 03:50:01 PM",41.805652039,-87.622253982,"(41.805652039, -87.622253982)"
"639",10863763,"JA170052","02/28/2017 06:00:00 AM","010XX N HOYNE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1212,12,32,24,"07",1162220,1906732,2017,"02/10/2018 03:50:01 PM",41.899736638,-87.67960788,"(41.899736638, -87.67960788)"
"640",10863873,"JA170060","02/27/2017 03:00:00 PM","086XX S ESSEX AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",423,4,7,46,"07",1194329,1848144,2017,"02/10/2018 03:50:01 PM",41.738236488,-87.563601233,"(41.738236488, -87.563601233)"
"641",10863899,"JA168549","02/26/2017 08:00:00 PM","039XX N ASHLAND AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1922,19,47,6,"07",1164951,1926291,2017,"02/10/2018 03:50:01 PM",41.953350143,-87.669020342,"(41.953350143, -87.669020342)"
"642",10864015,"JA170320","02/28/2017 06:10:00 AM","056XX S KOLIN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",813,8,13,62,"07",1148325,1866933,2017,"02/10/2018 03:50:01 PM",41.790802189,-87.731668751,"(41.790802189, -87.731668751)"
"643",10864028,"JA170169","02/28/2017 05:12:00 AM","045XX S KARLOV AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",815,8,14,57,"07",1149782,1874170,2017,"02/10/2018 03:50:01 PM",41.810633494,-87.726138751,"(41.810633494, -87.726138751)"
"644",10864052,"JA170273","02/16/2017 07:00:00 PM","024XX W BIRCHWOOD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2411,24,50,2,"07",1158549,1949686,2017,"02/10/2018 03:50:01 PM",42.017680794,-87.691910555,"(42.017680794, -87.691910555)"
"645",10864165,"JA170290","02/28/2017 06:40:00 AM","007XX W WAYMAN ST","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","PARKING LOT/GARAGE(NON.RESID.)","false","false",1214,12,27,28,"07",1171358,1902334,2017,"02/10/2018 03:50:01 PM",41.887472275,-87.646173514,"(41.887472275, -87.646173514)"
"646",10864219,"JA170643","02/28/2017 05:30:00 PM","011XX W 93RD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",2222,22,21,73,"07",1170487,1843124,2017,"02/10/2018 03:50:01 PM",41.725012866,-87.651098053,"(41.725012866, -87.651098053)"
"647",10864257,"JA170374","02/27/2017 07:15:00 PM","002XX W SCOTT ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false",1821,18,43,8,"07",1174185,1908720,2017,"02/10/2018 03:50:01 PM",41.904933216,-87.635601292,"(41.904933216, -87.635601292)"
"648",10864258,"JA170418","02/28/2017 05:30:00 PM","018XX W NORTH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1424,14,1,24,"07",1163961,1910687,2017,"02/10/2018 03:50:01 PM",41.910552858,-87.673101379,"(41.910552858, -87.673101379)"
"649",10864372,"JA170788","03/01/2017 05:45:00 AM","051XX S ST LOUIS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",822,8,14,63,"07",1153908,1870365,2017,"02/10/2018 03:50:01 PM",41.80011105,-87.711105894,"(41.80011105, -87.711105894)"
"650",10864377,"JA170793","03/01/2017 05:40:00 AM","044XX S KEDVALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",815,8,14,57,"07",1149423,1874917,2017,"02/10/2018 03:50:01 PM",41.812690323,-87.727436225,"(41.812690323, -87.727436225)"
"651",10864378,"JA170811","03/01/2017 06:44:00 AM","066XX S KOLIN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",833,8,13,65,"07",1148516,1860295,2017,"02/10/2018 03:50:01 PM",41.772582777,-87.731138849,"(41.772582777, -87.731138849)"
"652",10864415,"JA170814","02/28/2017 09:30:00 PM","008XX E 40TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",214,2,4,36,"07",1182838,1878427,2017,"02/10/2018 03:50:01 PM",41.821610138,-87.604760988,"(41.821610138, -87.604760988)"
"653",10864430,"JA170830","03/01/2017 06:30:00 AM","043XX S VERNON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",221,2,3,38,"07",1179993,1876487,2017,"02/10/2018 03:50:01 PM",41.81635235,-87.615257299,"(41.81635235, -87.615257299)"
"654",10864480,"JA170861","02/28/2017 10:00:00 PM","052XX W AGATITE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1623,16,45,15,"07",1140596,1929085,2017,"02/10/2018 03:50:01 PM",41.96150027,-87.758483294,"(41.96150027, -87.758483294)"
"655",10864481,"JA170884","02/28/2017 07:00:00 PM","049XX S LAPORTE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",814,8,23,56,"07",1144194,1871439,2017,"02/10/2018 03:50:01 PM",41.803245715,-87.746703637,"(41.803245715, -87.746703637)"
"656",10864537,"JA170853","03/01/2017 07:00:00 AM","083XX S HERMITAGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",614,6,18,71,"07",1166130,1849399,2017,"02/10/2018 03:50:01 PM",41.742326056,-87.666879859,"(41.742326056, -87.666879859)"
"657",10864544,"JA170902","02/28/2017 07:00:00 PM","047XX N KEYSTONE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1722,17,39,14,"07",1148545,1931087,2017,"02/10/2018 03:50:01 PM",41.966843851,-87.729206195,"(41.966843851, -87.729206195)"
"658",10864614,"JA170994","02/24/2017 04:00:00 PM","024XX E 93RD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",423,4,7,48,"07",1194020,1843773,2017,"02/10/2018 03:50:01 PM",41.726249652,-87.564876292,"(41.726249652, -87.564876292)"
"659",10864672,"JA171022","02/28/2017 09:00:00 PM","051XX W FULTON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1532,15,28,25,"07",1141879,1901453,2017,"02/10/2018 03:50:01 PM",41.885651459,-87.754452031,"(41.885651459, -87.754452031)"
"660",10864732,"JA171051","02/28/2017 08:00:00 PM","086XX S LAFLIN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",614,6,21,71,"07",1167842,1847440,2017,"02/10/2018 03:50:01 PM",41.736913724,-87.660663185,"(41.736913724, -87.660663185)"
"661",10864773,"JA171174","02/28/2017 08:00:00 PM","120XX S PERRY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",523,5,9,53,"07",1177760,1825229,2017,"02/10/2018 03:50:01 PM",41.675745187,-87.624996177,"(41.675745187, -87.624996177)"
"662",10864792,"JA171126","03/01/2017 12:03:00 PM","047XX N WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","true","false",1911,19,47,4,"07",1159514,1931395,2017,"02/10/2018 03:50:01 PM",41.9674697,-87.688866088,"(41.9674697, -87.688866088)"
"663",10864996,"JA171282","02/28/2017 06:00:00 PM","087XX S SANGAMON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2222,22,21,71,"07",1171504,1846788,2017,"02/10/2018 03:50:01 PM",41.735045219,-87.647265795,"(41.735045219, -87.647265795)"
"664",10865003,"JA170541","02/28/2017 06:15:00 PM","061XX S DR MARTIN LUTHER KING JR DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","SMALL RETAIL STORE","false","false",311,3,20,40,"07",1179972,1864490,2017,"02/10/2018 03:50:01 PM",41.783432002,-87.615701737,"(41.783432002, -87.615701737)"
"665",10865012,"JA171193","02/24/2017 11:40:00 PM","066XX S BISHOP ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",725,7,17,67,"07",1167806,1860811,2017,"02/10/2018 03:50:01 PM",41.77360634,-87.660411912,"(41.77360634, -87.660411912)"
"666",10865045,"JA171429","03/01/2017 09:00:00 AM","015XX E 81ST ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",411,4,8,45,"07",1187649,1851577,2017,"02/10/2018 03:50:01 PM",41.747818325,-87.587965864,"(41.747818325, -87.587965864)"
"667",10865058,"JA171387","03/01/2017 02:00:00 AM","080XX S GREEN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",621,6,21,71,"07",1172033,1851619,2017,"02/10/2018 03:50:01 PM",41.748290542,-87.645186231,"(41.748290542, -87.645186231)"
"668",10865073,"JA171526","03/01/2017 04:20:00 PM","061XX S MAPLEWOOD AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",825,8,15,66,"07",1160423,1863945,2017,"02/10/2018 03:50:01 PM",41.782361812,-87.687390207,"(41.782361812, -87.687390207)"
"669",10865099,"JA171566","02/25/2017 07:00:00 PM","043XX N KEELER AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","OTHER","false","false",1722,17,45,16,"07",1147623,1928549,2017,"02/10/2018 03:50:01 PM",41.959897178,-87.732661708,"(41.959897178, -87.732661708)"
"670",10865105,"JA171154","02/28/2017 06:00:00 PM","093XX S HARPER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",413,4,8,48,"07",1188076,1843454,2017,"02/10/2018 03:50:01 PM",41.725517831,-87.586659463,"(41.725517831, -87.586659463)"
"671",10865107,"JA171572","02/17/2017 05:00:00 PM","0000X N PEORIA ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1224,12,27,28,"07",1170410,1900398,2017,"02/10/2018 03:50:01 PM",41.882180539,-87.649711469,"(41.882180539, -87.649711469)"
"672",10865144,"JA171635","02/26/2017 04:00:00 PM","039XX N KEDVALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1731,17,38,16,"07",1148149,1925724,2017,"02/10/2018 03:50:01 PM",41.952135026,-87.730800898,"(41.952135026, -87.730800898)"
"673",10865153,"JA171687","03/01/2017 04:45:00 PM","041XX N ELSTON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1723,17,39,16,"07",1150081,1927427,2017,"02/10/2018 03:50:01 PM",41.956770693,-87.723654247,"(41.956770693, -87.723654247)"
"674",10865177,"JA171386","02/28/2017 11:30:00 PM","030XX S ALBANY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1033,10,12,30,"07",1156179,1884222,2017,"02/10/2018 03:50:01 PM",41.838091024,-87.70240425,"(41.838091024, -87.70240425)"
"675",10865212,"JA171754","03/01/2017 07:00:00 PM","016XX N KEYSTONE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2534,25,30,23,"07",1149134,1910569,2017,"02/10/2018 03:50:01 PM",41.91052932,-87.727573601,"(41.91052932, -87.727573601)"
"676",10865213,"JA170222","02/28/2017 08:00:00 AM","014XX S KOLIN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",1011,10,24,29,"07",1147615,1892812,2017,"02/10/2018 03:50:01 PM",41.861831423,-87.733609782,"(41.861831423, -87.733609782)"
"677",10865260,"JA171551","02/28/2017 11:00:00 PM","060XX S RHODES AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",313,3,20,42,"07",1180957,1865102,2017,"02/10/2018 03:50:01 PM",41.785088772,-87.612071602,"(41.785088772, -87.612071602)"
"678",10865273,"JA171885","03/01/2017 07:30:00 PM","047XX N LAVERGNE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1623,16,45,15,"07",1142178,1931134,2017,"02/10/2018 03:50:01 PM",41.967093628,-87.752615856,"(41.967093628, -87.752615856)"
"679",10865390,"JA172005","03/01/2017 06:30:00 PM","005XX E 89TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",633,6,6,44,"07",1181498,1845758,2017,"02/10/2018 03:50:01 PM",41.73199433,-87.610683857,"(41.73199433, -87.610683857)"
"680",10865406,"JA172018","03/02/2017 01:00:00 AM","043XX W DRUMMOND PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2524,25,31,20,"07",1146760,1917260,2017,"02/10/2018 03:50:01 PM",41.928935753,-87.736123693,"(41.928935753, -87.736123693)"
"681",10865420,"JA172027","03/02/2017 06:00:00 AM","038XX W 83RD PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",834,8,18,70,"07",1152213,1848931,2017,"02/10/2018 03:50:01 PM",41.741326238,-87.717884513,"(41.741326238, -87.717884513)"
"682",10865442,"JA172031","03/01/2017 10:00:00 PM","058XX W SCHUBERT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2514,25,30,19,"07",1137009,1917352,2017,"02/10/2018 03:50:01 PM",41.929368992,-87.771953814,"(41.929368992, -87.771953814)"
"683",10865443,"JA172032","03/01/2017 08:30:00 PM","087XX S WOOD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false",2221,22,21,71,"07",1165870,1846690,2017,"02/10/2018 03:50:01 PM",41.73489768,-87.667909248,"(41.73489768, -87.667909248)"
"684",10865456,"JA172060","03/02/2017 12:01:00 AM","075XX S NORMAL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",621,6,17,69,"07",1174172,1854904,2017,"02/10/2018 03:50:01 PM",41.757257778,-87.637250845,"(41.757257778, -87.637250845)"
"685",10865487,"JA172078","03/01/2017 09:00:00 PM","068XX S WOOD ST","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",726,7,17,67,"07",1165528,1859333,2017,"02/10/2018 03:50:01 PM",41.76959912,-87.668804442,"(41.76959912, -87.668804442)"
"686",10865579,"JA170943","02/12/2017 10:00:00 AM","116XX S HALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","ALLEY","false","false",2212,22,19,75,"07",1164716,1827366,2017,"02/10/2018 03:50:01 PM",41.681893839,-87.672680179,"(41.681893839, -87.672680179)"
"687",10865668,"JA172161","03/01/2017 10:00:00 PM","075XX S EBERHART AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",624,6,6,69,"07",1180880,1855181,2017,"02/10/2018 03:50:01 PM",41.757866325,-87.612658715,"(41.757866325, -87.612658715)"
"688",10865698,"JA172163","03/02/2017 08:50:00 AM","049XX W OAKDALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",2521,25,31,19,"07",1142842,1919159,2017,"02/10/2018 03:50:01 PM",41.934220779,-87.750473823,"(41.934220779, -87.750473823)"
"689",10865772,"JA172244","03/01/2017 07:00:00 PM","008XX E 88TH PL","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",632,6,8,44,"07",1183516,1846482,2017,"02/10/2018 03:50:01 PM",41.733934336,-87.603268671,"(41.733934336, -87.603268671)"
"690",10865790,"JA172225","02/13/2017 06:00:00 PM","043XX W CONGRESS PKWY","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1131,11,24,26,"07",1147553,1897338,2017,"02/10/2018 03:50:01 PM",41.874252503,-87.733721326,"(41.874252503, -87.733721326)"
"691",10865861,"JA172297","02/23/2017 11:55:00 PM","045XX N ELSTON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1722,17,45,16,"07",1147534,1929743,2017,"02/10/2018 03:50:01 PM",41.963175316,-87.73295816,"(41.963175316, -87.73295816)"
"692",10866029,"JA171606","03/01/2017 05:29:00 PM","006XX N STATE ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",1832,18,42,8,"07",1176262,1904268,2017,"02/10/2018 03:50:01 PM",41.8926701,-87.628106353,"(41.8926701, -87.628106353)"
"693",10866081,"JA172303","03/01/2017 11:30:00 PM","075XX S KINGSTON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",421,4,7,43,"07",1194504,1855438,2017,"02/10/2018 03:50:01 PM",41.758247514,-87.562720751,"(41.758247514, -87.562720751)"
"694",10866232,"JA172616","03/02/2017 03:55:00 PM","001XX S DEARBORN ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",112,1,42,32,"07",1175960,1899592,2017,"02/10/2018 03:50:01 PM",41.879845704,-87.629356347,"(41.879845704, -87.629356347)"
"695",10866281,"JA172605","02/15/2017 12:00:00 AM","059XX N CICERO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",1711,17,39,12,"07",1143291,1939141,2017,"02/10/2018 03:50:01 PM",41.989044668,-87.748322381,"(41.989044668, -87.748322381)"
"696",10866282,"JA172550","03/02/2017 12:01:00 AM","007XX E 92ND PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",633,6,9,44,"07",1182698,1843799,2017,"02/10/2018 03:50:01 PM",41.726590874,-87.606348419,"(41.726590874, -87.606348419)"
"697",10866313,"JA172706","03/01/2017 09:30:00 PM","046XX S WALLACE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",925,9,11,61,"07",1173073,1874222,2017,"02/10/2018 03:50:01 PM",41.81029285,-87.64070821,"(41.81029285, -87.64070821)"
"698",10866365,"JA172544","03/01/2017 06:30:00 PM","028XX S KEDZIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1032,10,12,30,"07",1155494,1884878,2017,"02/10/2018 03:50:01 PM",41.839904947,-87.704900241,"(41.839904947, -87.704900241)"
"699",10866441,"JA172933","03/01/2017 10:00:00 PM","041XX W GLADYS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1132,11,24,26,"07",1148873,1898034,2017,"02/10/2018 03:50:01 PM",41.876137001,-87.728856845,"(41.876137001, -87.728856845)"
"700",10866464,"JA172975","03/02/2017 06:30:00 PM","024XX N LINCOLN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1935,19,43,7,"07",1170282,1916412,2017,"02/10/2018 03:50:01 PM",41.926126692,-87.649712868,"(41.926126692, -87.649712868)"
"701",10866510,"JA173017","03/02/2017 09:55:00 PM","044XX N CENTRAL PARK AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1723,17,33,14,"07",1151590,1929217,2017,"02/10/2018 03:50:01 PM",41.961652983,-87.718059454,"(41.961652983, -87.718059454)"
"702",10866612,"JA173100","03/01/2017 10:00:00 PM","011XX W IRVING PARK RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1915,19,46,3,"07",1168022,1926713,2017,"02/10/2018 03:50:01 PM",41.954442251,-87.657718915,"(41.954442251, -87.657718915)"
"703",10866638,"JA173059","03/02/2017 10:15:00 PM","060XX S STONY ISLAND AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","GAS STATION","false","false",314,3,5,42,"07",1187908,1865335,2017,"02/10/2018 03:50:01 PM",41.78556531,-87.586579138,"(41.78556531, -87.586579138)"
"704",10866649,"JA173155","03/03/2017 04:25:00 AM","095XX S HOUSTON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",431,4,10,51,"07",1198181,1842271,2017,"02/10/2018 03:50:01 PM",41.722025095,-87.549684616,"(41.722025095, -87.549684616)"
"705",10866660,"JA173169","03/03/2017 06:00:00 AM","038XX W 77TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",833,8,18,70,"07",1151905,1852863,2017,"02/10/2018 03:50:01 PM",41.75212236,-87.71891015,"(41.75212236, -87.71891015)"
"706",10866663,"JA173172","03/03/2017 06:32:00 AM","079XX S KOLMAR AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false",834,8,13,70,"07",1147401,1851297,2017,"02/10/2018 03:50:01 PM",41.747912055,-87.735455438,"(41.747912055, -87.735455438)"
"707",10866687,"JA173197","03/02/2017 10:00:00 PM","030XX N ELBRIDGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1412,14,35,21,"07",1152101,1919759,2017,"02/10/2018 03:50:01 PM",41.935689452,-87.716431004,"(41.935689452, -87.716431004)"
"708",10866688,"JA173195","03/03/2017 06:40:00 AM","037XX W 61ST ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",823,8,13,65,"07",1152574,1863902,2017,"02/10/2018 03:50:01 PM",41.782402011,-87.716168265,"(41.782402011, -87.716168265)"
"709",10866692,"JA173200","03/03/2017 07:30:00 AM","047XX S LECLAIRE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",814,8,23,56,"07",1143161,1872629,2017,"02/10/2018 03:50:01 PM",41.80653055,-87.750462604,"(41.80653055, -87.750462604)"
"710",10866708,"JA173225","03/03/2017 06:50:00 AM","037XX W 78TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false",833,8,18,70,"07",1152330,1852351,2017,"02/10/2018 03:50:01 PM",41.750709006,-87.717366126,"(41.750709006, -87.717366126)"
"711",10866736,"JA173224","03/02/2017 05:00:00 PM","015XX W 46TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",924,9,3,61,"07",1166884,1874228,2017,"02/10/2018 03:50:01 PM",41.810443947,-87.663408501,"(41.810443947, -87.663408501)"
"712",10866740,"JA173236","03/03/2017 12:01:00 AM","031XX N OKETO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",2511,25,36,17,"07",1126208,1919947,2017,"02/10/2018 03:50:01 PM",41.936677197,-87.811587114,"(41.936677197, -87.811587114)"
"713",10866803,"JA173282","03/03/2017 07:30:00 AM","131XX S CORLISS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",533,5,9,54,"07",1184010,1818381,2017,"02/10/2018 03:50:01 PM",41.656810018,-87.602332621,"(41.656810018, -87.602332621)"
"714",10866851,"JA173298","03/01/2017 04:00:00 PM","079XX S ELIZABETH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",612,6,21,71,"07",1169372,1852033,2017,"02/10/2018 03:50:01 PM",41.7494846,-87.654925072,"(41.7494846, -87.654925072)"
"715",10866955,"JA173410","03/03/2017 11:00:00 AM","003XX E 47TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",224,2,3,38,"07",1179376,1873936,2017,"02/10/2018 03:50:01 PM",41.809366319,-87.617598507,"(41.809366319, -87.617598507)"
"716",10866976,"JA172717","02/22/2017 11:00:00 PM","005XX W OHARE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1654,16,41,76,"07",1106527,1935924,2017,"02/10/2018 03:50:01 PM",41.980826277,-87.883611316,"(41.980826277, -87.883611316)"
"717",10866982,"JA172718","02/16/2017 04:21:00 PM","005XX W OHARE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1654,16,41,76,"07",1106527,1935924,2017,"02/10/2018 03:50:01 PM",41.980826277,-87.883611316,"(41.980826277, -87.883611316)"
"718",10867056,"JA173499","03/02/2017 09:00:00 PM","055XX W MELROSE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1633,16,38,15,"07",1138804,1921058,2017,"02/10/2018 03:50:01 PM",41.939506204,-87.765267378,"(41.939506204, -87.765267378)"
"719",10867068,"JA173412","03/02/2017 09:00:00 PM","005XX N LOCKWOOD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1523,15,28,25,"07",1140931,1903234,2017,"02/10/2018 03:50:01 PM",41.890556239,-87.757889464,"(41.890556239, -87.757889464)"
"720",10867282,"JA172893","03/02/2017 04:30:00 PM","006XX W ADAMS ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",121,1,2,28,"07",1172241,1899352,2017,"02/10/2018 03:50:01 PM",41.879270026,-87.643018984,"(41.879270026, -87.643018984)"
"721",10867309,"JA173833","03/03/2017 03:15:00 PM","079XX S LAFAYETTE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","GAS STATION","false","false",623,6,17,44,"07",1177312,1852570,2017,"02/10/2018 03:50:01 PM",41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
"722",10867356,"JA173750","03/03/2017 03:12:00 PM","040XX W MADISON ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","true","false",1115,11,28,26,"07",1149562,1899708,2017,"02/10/2018 03:50:01 PM",41.880717301,-87.72628358,"(41.880717301, -87.72628358)"
"723",10867406,"JA173622","03/03/2017 11:15:00 AM","008XX S CENTRAL PARK AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1133,11,24,27,"07",1152511,1896048,2017,"02/10/2018 03:50:01 PM",41.870616115,-87.715551756,"(41.870616115, -87.715551756)"
"724",10867411,"JA174030","02/23/2017 07:00:00 PM","017XX N LOTUS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2532,25,37,25,"07",1139796,1911057,2017,"02/10/2018 03:50:01 PM",41.912044293,-87.761866407,"(41.912044293, -87.761866407)"
"725",10867415,"JA173952","03/01/2017 05:00:00 AM","062XX S KIMBARK AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",314,3,20,42,"07",1185715,1863846,2017,"02/10/2018 03:50:01 PM",41.781531354,-87.594666478,"(41.781531354, -87.594666478)"
"726",10867583,"JA174172","03/03/2017 05:30:00 PM","076XX S SEELEY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",611,6,18,71,"07",1164017,1854084,2017,"02/10/2018 03:50:01 PM",41.75522703,-87.674490478,"(41.75522703, -87.674490478)"
"727",10867628,"JA174312","03/03/2017 05:00:00 PM","074XX S EAST END AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",324,3,8,43,"07",1188830,1855821,2017,"02/10/2018 03:50:01 PM",41.759436092,-87.583502841,"(41.759436092, -87.583502841)"
