"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-06",,,,"0.00","0.0","0.0",,"73","37",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-07",,,,"0.00","0.0","0.0",,"83","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-08",,,,"0.00","0.0","0.0",,"69","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-09",,,,"0.00","0.0","0.0",,"77","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-10",,,,"0.00","0.0","0.0",,"85","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-11",,,,"0.50","0.0","0.0",,"81","56",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-12",,,,"0.00","0.0","0.0",,"81","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-13",,,,"0.00","0.0","0.0",,"81","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-14",,,,"0.00","0.0","0.0",,"60","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-15",,,,"0.00","0.0","0.0",,"65","37",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-16",,,,"0.06","0.0","0.0",,"77","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-17",,,,"0.00","0.0","0.0",,"90","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-18",,,,"0.75","0.0","0.0",,"76","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-19",,,,"0.55","0.0","0.0",,"68","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-20",,,,"0.00","0.0","0.0",,"59","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-21",,,,"0.00","0.0","0.0",,"65","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-22",,,,"0.00","0.0","0.0",,"68","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-23",,,,"0.00","0.0","0.0",,"74","42",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-24",,,,"0.00","0.0","0.0",,"79","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-25",,,,"0.00","0.0","0.0",,"87","54",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-26",,,,"0.00","0.0","0.0",,"89","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-27",,,,"0.00","0.0","0.0",,"91","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-28",,,,"0.00","0.0","0.0",,"75","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-29",,,,"0.00","0.0","0.0",,"85","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-04-30",,,,"0.00","0.0","0.0",,"68","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-01",,,,"0.00","0.0","0.0",,"73","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-02",,,,"0.00","0.0","0.0",,"85","47",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-03",,,,"0.00","0.0","0.0",,"81","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-04",,,,"0.75","0.0","0.0",,"66","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-05",,,,"0.00","0.0","0.0",,"69","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-06",,,,"0.00","0.0","0.0",,"63","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-07",,,,"0.10","0.0","0.0",,"59","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-08",,,,"0.41","0.0","0.0",,"66","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-09",,,,"1.68","0.0","0.0",,"60","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-10",,,,"0.00","0.0","0.0",,"62","36",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-11",,,,"0.00","0.0","0.0",,"75","34",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-12",,,,"0.06","0.0","0.0",,"76","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-13",,,,"0.45","0.0","0.0",,"64","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-14",,,,"0.00","0.0","0.0",,"71","44",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-15",,,,"0.00","0.0","0.0",,"73","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-16",,,,"1.55","0.0","0.0",,"61","54",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-17",,,,"0.09","0.0","0.0",,"60","54",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-18",,,,"0.90","0.0","0.0",,"58","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-19",,,,"0.00","0.0","0.0",,"66","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-20",,,,"0.00","0.0","0.0",,"71","40",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-21",,,,"0.00","0.0","0.0",,"73","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-22",,,,"0.06","0.0","0.0",,"84","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-23",,,,"0.00","0.0","0.0",,"80","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-24",,,,"0.00","0.0","0.0",,"79","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-25",,,,"0.00","0.0","0.0",,"82","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-26",,,,"0.00","0.0","0.0",,"82","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-27",,,,"0.05","0.0","0.0",,"79","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-28",,,,"0.40","0.0","0.0",,"77","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-29",,,,"0.00","0.0","0.0",,"81","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-30",,,,"0.00","0.0","0.0",,"76","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-05-31",,,,"0.00","0.0","0.0",,"78","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-01",,,,"0.00","0.0","0.0",,"85","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-02",,,,"0.06","0.0","0.0",,"86","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-03",,,,"0.00","0.0","0.0",,"80","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-04",,,,"0.06","0.0","0.0",,"80","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-05",,,,"0.00","0.0","0.0",,"89","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-06",,,,"0.00","0.0","0.0",,"89","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-07",,,,"0.00","0.0","0.0",,"97","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-08",,,,"0.00","0.0","0.0",,"100","75",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-09",,,,"0.00","0.0","0.0",,"102","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-10",,,,"0.00","0.0","0.0",,"83","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-11",,,,"5.66","0.0","0.0",,"82","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-12",,,,"0.00","0.0","0.0",,"88","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-13",,,,"0.00","0.0","0.0",,"89","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-14",,,,"0.00","0.0","0.0",,"91","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-15",,,,"1.35","0.0","0.0",,"75","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-16",,,,"0.00","0.0","0.0",,"80","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-17",,,,"0.00","0.0","0.0",,"87","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-18",,,,"0.00","0.0","0.0",,"81","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-19",,,,"0.00","0.0","0.0",,"88","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-20",,,,"0.00","0.0","0.0",,"92","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-21",,,,"0.00","0.0","0.0",,"95","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-22",,,,"0.00","0.0","0.0",,"78","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-23",,,,"0.00","0.0","0.0",,"95","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-24",,,,"0.00","0.0","0.0",,"98","76",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-25",,,,"0.00","0.0","0.0",,"90","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-26",,,,"2.32","0.0","0.0",,"81","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-27",,,,"0.05","0.0","0.0",,"98","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-28",,,,"0.00","0.0","0.0",,"96","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-29",,,,"0.54","0.0","0.0",,"91","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-06-30",,,,"0.00","0.0","0.0",,"80","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-01",,,,"0.00","0.0","0.0",,"87","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-02",,,,"0.00","0.0","0.0",,"88","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-03",,,,"2.48","0.0","0.0",,"81","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-04",,,,"0.00","0.0","0.0",,"84","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-05",,,,"0.00","0.0","0.0",,"87","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-06",,,,"0.00","0.0","0.0",,"89","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-07",,,,"0.00","0.0","0.0",,"86","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-08",,,,"0.00","0.0","0.0",,"94","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-09",,,,"0.00","0.0","0.0",,"94","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-10",,,,"0.00","0.0","0.0",,"97","75",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-11",,,,"0.00","0.0","0.0",,"99","78",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-12",,,,"0.00","0.0","0.0",,"101","79",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-13",,,,"0.00","0.0","0.0",,"99","77",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-14",,,,"0.00","0.0","0.0",,"102","77",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-15",,,,"0.00","0.0","0.0",,"96","76",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-16",,,,"0.72","0.0","0.0",,"94","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-17",,,,"0.64","0.0","0.0",,"91","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-18",,,,"0.26","0.0","0.0",,"88","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-19",,,,"0.35","0.0","0.0",,"95","75",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-20",,,,"0.00","0.0","0.0",,"98","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-21",,,,"0.08","0.0","0.0",,"86","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-22",,,,"0.00","0.0","0.0",,"90","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-23",,,,"0.00","0.0","0.0",,"93","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-24",,,,"0.00","0.0","0.0",,"87","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-25",,,,"0.00","0.0","0.0",,"89","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-26",,,,"0.23","0.0","0.0",,"81","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-27",,,,"1.38","0.0","0.0",,"79","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-28",,,,"0.00","0.0","0.0",,"71","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-29",,,,"0.00","0.0","0.0",,"80","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-30",,,,"0.00","0.0","0.0",,"84","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-07-31",,,,"0.00","0.0","0.0",,"92","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-01",,,,"0.00","0.0","0.0",,"92","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-02",,,,"0.75","0.0","0.0",,"89","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-03",,,,"0.00","0.0","0.0",,"90","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-04",,,,"0.00","0.0","0.0",,"96","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-05",,,,"0.00","0.0","0.0",,"101","78",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-06",,,,"0.13","0.0","0.0",,"81","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-07",,,,"0.00","0.0","0.0",,"81","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-08",,,,"0.00","0.0","0.0",,"88","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-09",,,,"0.36","0.0","0.0",,"86","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-10",,,,"0.27","0.0","0.0",,"80","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-11",,,,"0.00","0.0","0.0",,"85","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-12",,,,"0.00","0.0","0.0",,"84","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-13",,,,"0.13","0.0","0.0",,"90","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-14",,,,"0.00","0.0","0.0",,"97","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-15",,,,"0.00","0.0","0.0",,"87","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-16",,,,"0.00","0.0","0.0",,"88","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-17",,,,"0.00","0.0","0.0",,"74","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-18",,,,"0.00","0.0","0.0",,"79","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-19",,,,"0.00","0.0","0.0",,"81","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-20",,,,"0.00","0.0","0.0",,"84","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-21",,,,"0.00","0.0","0.0",,"86","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-22",,,,"0.00","0.0","0.0",,"93","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-23",,,,"0.10","0.0","0.0",,"87","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-24",,,,"0.00","0.0","0.0",,"92","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-25",,,,"0.00","0.0","0.0",,"93","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-26",,,,"0.03","0.0","0.0",,"84","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-27",,,,"0.00","0.0","0.0",,"79","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-28",,,,"0.00","0.0","0.0",,"87","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-29",,,,"0.03","0.0","0.0",,"95","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-30",,,,"1.38","0.0","0.0",,"98","73",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-08-31",,,,"1.17","0.0","0.0",,"94","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-01",,,,"0.00","0.0","0.0",,"75","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-02",,,,"0.00","0.0","0.0",,"84","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-03",,,,"0.00","0.0","0.0",,"84","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-04",,,,"0.00","0.0","0.0",,"82","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-05",,,,"0.00","0.0","0.0",,"89","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-06",,,,"0.84","0.0","0.0",,"75","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-07",,,,"0.00","0.0","0.0",,"77","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-08",,,,"0.00","0.0","0.0",,"84","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-09",,,,"0.00","0.0","0.0",,"86","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-10",,,,"0.00","0.0","0.0",,"87","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-11",,,,"0.00","0.0","0.0",,"86","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-12",,,,"0.00","0.0","0.0",,"87","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-13",,,,"0.00","0.0","0.0",,"89","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-14",,,,"0.00","0.0","0.0",,"83","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-15",,,,"0.00","0.0","0.0",,"77","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-16",,,,"0.00","0.0","0.0",,"66","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-17",,,,"0.00","0.0","0.0",,"66","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-18",,,,"0.00","0.0","0.0",,"75","39",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-19",,,,"0.00","0.0","0.0",,"87","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-20",,,,"0.00","0.0","0.0",,"88","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-21",,,,"0.00","0.0","0.0",,"84","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-22",,,,"0.00","0.0","0.0",,"82","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-23",,,,"0.00","0.0","0.0",,"91","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-24",,,,"0.27","0.0","0.0",,"81","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-25",,,,"0.17","0.0","0.0",,"85","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-26",,,,"0.00","0.0","0.0",,"76","54",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-27",,,,"0.00","0.0","0.0",,"80","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-28",,,,"0.00","0.0","0.0",,"86","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-29",,,,"0.00","0.0","0.0",,"94","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-09-30",,,,"0.00","0.0","0.0",,"93","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-01",,,,"0.00","0.0","0.0",,"75","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-02",,,,"0.00","0.0","0.0",,"74","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-03",,,,"0.17","0.0","0.0",,"67","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-04",,,,"0.00","0.0","0.0",,"80","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-05",,,,"0.00","0.0","0.0",,"76","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-06",,,,"0.00","0.0","0.0",,"66","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-07",,,,"0.00","0.0","0.0",,"64","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-08",,,,"0.00","0.0","0.0",,"65","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-09",,,,"0.02","0.0","0.0",,"60","47",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-10",,,,"0.00","0.0","0.0",,"71","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-11",,,,"0.36","0.0","0.0",,"60","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-12",,,,"0.00","0.0","0.0",,"67","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-13",,,,"0.00","0.0","0.0",,"73","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-14",,,,"0.03","0.0","0.0",,"66","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-15",,,,"0.01","0.0","0.0",,"57","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-16",,,,"0.13","0.0","0.0",,"65","52",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-17",,,,"0.32","0.0","0.0",,"68","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-18",,,,"0.00","0.0","0.0",,"57","37",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-19",,,,"0.00","0.0","0.0",,"75","33",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-20",,,,"0.00","0.0","0.0",,"76","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-21",,,,"0.00","0.0","0.0",,"53","43",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-22",,,,"0.00","0.0","0.0",,"52","37",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-23",,,,"0.00","0.0","0.0",,"47","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-24",,,,"0.02","0.0","0.0",,"56","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-25",,,,"0.25","0.0","0.0",,"51","37",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-26",,,,"0.00","0.0","0.0",,"61","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-27",,,,"0.00","0.0","0.0",,"67","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-28",,,,"0.00","0.0","0.0",,"68","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-29",,,,"0.00","0.0","0.0",,"74","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-30",,,,"0.00","0.0","0.0",,"66","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-10-31",,,,"0.88","0.0","0.0",,"60","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-11-01",,,,"1.51","0.0","0.0",,"53","42",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-11-02",,,,"0.12","0.0","0.0",,"51","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-11-03",,,,"0.31","0.0","0.0",,"52","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-11-04",,,,"0.00","0.0","0.0",,"60","39",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1981-11-05",,,,"0.00","0.0","0.0",,"60","38",,,,,,
